nigeria_cet10,declaration_no,declaration_date,clearance_date,flow,customs_regime,entry_type,hs_code,product_description,country_of_origin,country_of_export,country_of_destination,exporter_name,exporter_tax_id,exporter_address,exporter_city,exporter_country,exporter_contact,importer_name,importer_tax_id,importer_address,importer_city,importer_country,importer_contact,mode_of_transport,customs_house,port_of_clearance,year,month,period,quantity,unit_of_measure,net_weight_kg,gross_weight_kg,customs_value_usd,cif_value_usd,fob_value_usd,freight_usd,insurance_usd,unit_price_usd,currency,exchange_rate,incoterms,duty_rate_pct,duty_amount_usd,vat_tax_usd,total_tax_usd,customs_broker,declarant_ref,package_count,package_type,marks_numbers,lane_value_usd,nigeria_role
2603000000,CD202210000000272021,2022-10-20,2022-10-22,import,42,Transit,260300,Copper ores and concentrates,Nigeria,Nigeria,China,FENOG NIGERIA LIMITED,[in full dataset],[in full dataset],Warri,Nigeria,[in full dataset],"Changchun Jinbi Hengyou Trading Co., Ltd",[in full dataset],[in full dataset],Changchun,China,,SEA,Yingkou,Shenzhen,2022,10,2022-10,15565.5,KG,15565.5,17426.7,5369.5,5369.5,4978.19,384.84,6.47,0.32,INR,125.1413,DAP,5.1,273.84,282.17,556.01,DHL Customs Svc,REF6682872,26,CRATES,PKG4506,14307299,Nigeria exporter (export)
2601119000,CD202109000000225857,2021-09-16,2021-09-28,import,42,Warehouse,260111,Iron ores and concentrates; non-agglomerated,Nigeria,Nigeria,Malaysia,QUIDAX TECHNOLOGIES LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],7-ELEVEN MALAYSIA HOLDINGS BERHAD,[in full dataset],[in full dataset],Kuala Lumpur,Malaysia,[in full dataset],SEA,Penang,Penang,2021,9,2021-09,11400.5,KG,11400.5,11855.3,7748.9,7748.9,7563.63,167.87,17.4,0.66,INR,29.2991,CPT,6.1,472.68,411.08,883.76,DB Schenker Customs,REF6001171,251,DRUMS,PKG32695,12900926.17,Nigeria exporter (export)
1302310000,CD201509000000000429,2015-09-16,2015-09-23,import,51,Consumption,130231,"Mucilages and thickeners; agar-agar, whether or not modified, derived from vegetable products",Nigeria,Nigeria,United Kingdom,NURUDDEEN COLLEGE FOR ARABIC & ISLAMIC STUDIES YAYAYI KWAMI LTD,[in full dataset],[in full dataset],Kwami,Nigeria,,CHAUMET (LONDON) LIMITED,[in full dataset],[in full dataset],LONDON,United Kingdom,[in full dataset],SEA,Liverpool,London Gateway,2015,9,2015-09,231.5,KG,231.5,255.4,6041.34,6041.34,5523.88,510.82,6.64,23.86,CNY,120.0498,CPT,6.3,380.6,321.1,701.7,Descartes,REF4607544,483,CARTONS,PKG9992,5523.88,Nigeria exporter (export)
1302200000,CD201511000000007935,2015-11-01,2015-11-15,import,42,Re-export,130220,Pectic substances; pectinates and pectates,Nigeria,Nigeria,Germany,DAARUL-HADEETH SCHOOL OF ARABIC/ISLAMIYYA STUDIES LTD,[in full dataset],[in full dataset],Gbagi,Nigeria,,Natural Gums Dr. W. Agster GmbH,[in full dataset],[in full dataset],Reutlingen,Germany,[in full dataset],RAIL,Hamburg,Bremerhaven,2015,11,2015-11,21126.8,KG,21126.8,23745.4,104635.78,104635.78,95918.48,8258.86,458.44,4.54,INR,6.5107,CPT,6.6,6905.96,20077.51,26983.47,Expeditors Customs,REF1448955,127,CARTONS,PKG83527,207267.07,Nigeria exporter (export)
2620290000,CD201912000000083418,2019-12-24,2019-12-11,import,42,Transit,262029,"Slag, ash and residues; (not from the manufacture of iron or steel), containing mainly lead; excluding leaded gasoline sludges and leaded anti-knock compound sludges",Nigeria,Nigeria,Malaysia,PRIME ATLANTIC CEGELEC NIGERIA LIMITED,[in full dataset],[in full dataset],Victoria Island,Nigeria,[in full dataset],7-ELEVEN MALAYSIA HOLDINGS BERHAD,[in full dataset],[in full dataset],Kuala Lumpur,Malaysia,[in full dataset],SEA,Port Klang,Penang,2019,12,2019-12,11141.5,KG,11141.5,12588.5,1220.85,1220.85,1165.05,52.78,3.02,0.1,USD,1,EXW,3,36.63,188.62,225.25,CEVA Customs,REF8917504,170,BULK,PKG12298,4040293.33,Nigeria exporter (export)
4002200000,CD201812000000145756,2018-12-15,2018-12-19,import,42,Consumption,400220,"Rubber; synthetic, butadiene rubber (BR), in primary forms or in plates, sheets or strip",Nigeria,Nigeria,Italy,FAITH MEDIPLEX CENTER,[in full dataset],[in full dataset],Benin,Nigeria,,VOLKSWAGEN GROUP ITALIA SPA,[in full dataset],[in full dataset],VERONA,Italy,[in full dataset],SEA,La Spezia,Trieste,2018,12,2018-12,15871.3,KG,15871.3,17429,2990.26,2990.26,2789.42,192.17,8.67,0.18,USD,1,FCA,12.5,373.78,605.53,979.31,Flexport Customs,REF4533119,321,CASES,PKG35717,416823.74,Nigeria exporter (export)
8406900000,CD202101000001385339,2021-01-26,2021-01-08,export,70,Transit,840690,Turbines; parts of steam and other vapour turbines,China,China,Nigeria,"Chongqing Machinery & Electric Co.,Ltd.",[in full dataset],[in full dataset],Chongqing,China,[in full dataset],DE COON SERVICES LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2021,1,2021-01,13957.3,KG,13957.3,15194.2,48489.42,48489.42,43802.69,4347.36,339.37,3.14,INR,33.7734,DAP,2.1,1018.28,2475.39,3493.67,CEVA Customs,REF5731734,237,PALLETS,PKG90843,152289143,Nigeria importer (import)
2603000000,CD202604000000000319,2026-04-23,2026-04-27,import,10,Temporary,260300,Copper ores and concentrates,Nigeria,Nigeria,Brazil,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],LIVRARIA CULTURA LTDA. - EM RECUPERACAO JUDICIAL EM RECUPERACAO JUDICIAL,[in full dataset],[in full dataset],SAO PAULO,Brazil,,SEA,Suape,Santos,2026,4,2026-04,3253.4,KG,3253.4,3570.4,4159.19,4159.19,3803.76,340.31,15.12,1.17,INR,20.8403,EXW,6.7,278.67,887.57,1166.24,DB Schenker Customs,REF6153936,11,ROLLS,PKG6290,486714,Nigeria exporter (export)
2612200000,CD202109000000041967,2021-09-09,2021-09-11,import,40,Warehouse,261220,Thorium ores and concentrates,Nigeria,Nigeria,Hong Kong,DE WAYLE'S INTERNATIONAL LIMITED,[in full dataset],[in full dataset],Warri,Nigeria,[in full dataset],WISON ENGINEERING SERVICES CO. LTD.,[in full dataset],[in full dataset],Wan Chai,Hong Kong,[in full dataset],SEA,Hong Kong (Kwai Tsing),Hong Kong (Kwai Tsing),2021,9,2021-09,1154.7,KG,1154.7,1194.9,1152.66,1152.66,1068.67,78.15,5.84,0.93,CNY,78.1453,EXW,7,80.69,222,302.69,Kuehne+Nagel Brokerage,REF5783556,67,BULK,PKG64281,1831384.35,Nigeria exporter (export)
2620190000,CD202109000000332384,2021-09-26,2021-09-12,import,10,Temporary,262019,"Slag, ash and residues; (not from the manufacture of iron or steel), containing mainly zinc, other than hard zinc spelter",Nigeria,Nigeria,China,PANALPINA WORLD TRANSPORT (NIGERIA) LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],Nanchang Non-staple Food Factory Kangle Branch,[in full dataset],[in full dataset],Nanchang,China,,ROAD,Shenzhen,Qingdao,2021,9,2021-09,12056.1,KG,12056.1,12403.1,2581.14,2581.14,2408.27,162.39,10.48,0.2,USD,1,FCA,6.4,165.19,411.95,577.14,CEVA Customs,REF3601065,30,BALES,PKG52684,20610188,Nigeria exporter (export)
2620110000,CD202109000000226183,2021-09-26,2021-09-28,import,51,Transit,262011,"Slag, ash and residues; (not from the manufacture of iron or steel), containing mainly zinc, hard zinc spelter",Nigeria,Nigeria,Malaysia,PRIME ATLANTIC CEGELEC NIGERIA LIMITED,[in full dataset],[in full dataset],Victoria Island,Nigeria,[in full dataset],MUHIBBAH ENGINEERING (M) BHD.,[in full dataset],[in full dataset],Klang,Malaysia,[in full dataset],SEA,Port Klang,Port Klang,2021,9,2021-09,18990,KG,18990,20464.3,3478.08,3478.08,3250.33,204.46,23.29,0.17,USD,1,CPT,4.6,159.99,0,159.99,Descartes,REF5771294,202,CARTONS,PKG63898,12900926.17,Nigeria exporter (export)
0408990000,CD202602000000107998,2026-02-24,2026-02-08,export,51,Re-export,040899,"Eggs; birds' eggs (not in shell, excluding yolks only), fresh, cooked by steaming or boiling in water, moulded, frozen, otherwise preserved, whether or not containing added sugar or other sweetening matter",Ireland,Ireland,Nigeria,DAIRYGOLD LIMITED,[in full dataset],[in full dataset],CORK,Ireland,[in full dataset],FRIESLANDCAMPINA WAMCO NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2026,2,2026-02,8190.2,KG,8190.2,9249.1,3347.67,3347.67,3078.26,254.23,15.18,0.38,USD,1,DDP,15.8,528.93,387.66,916.59,CEVA Customs,REF7475514,193,ROLLS,PKG84759,3387733.12,Nigeria importer (import)
2604000000,CD202412000000869421,2024-12-05,2024-12-20,import,42,Re-export,260400,Nickel ores and concentrates,Nigeria,Nigeria,China,ACTROUS COMPANY LIMITED,[in full dataset],[in full dataset],Bayelsa State,Nigeria,,"Beijing Cuiwei Tower Co., Ltd.",[in full dataset],[in full dataset],Beijing,China,[in full dataset],SEA,Yingkou,Ningbo-Zhoushan,2024,12,2024-12,6903.9,KG,6903.9,7086,378.38,378.38,354.02,23.17,1.19,0.05,USD,1,CIF,6.7,25.35,40.37,65.72,DSV Customs,REF3237889,193,CRATES,PKG86157,70218400,Nigeria exporter (export)
8428320000,CD202101000001387151,2021-01-20,2021-01-06,export,42,Warehouse,842832,"Elevators and conveyors; continuous-action, for goods or materials, bucket type, n.e.c. in item no. 8428.20 or 8428.31",China,China,Nigeria,"Beijing Borgward Automotive Co., Ltd.",[in full dataset],[in full dataset],Beijing,China,,ACOUNS NIGERIA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2021,1,2021-01,8714.7,KG,8714.7,9540.9,4763.95,4763.95,4535.33,211.38,17.24,0.52,USD,1,EXW,2.7,128.63,342.48,471.11,DHL Customs Svc,REF9428225,78,ROLLS,PKG37016,152289143,Nigeria importer (import)
7307230000,CD202505000000344714,2025-05-18,2025-05-28,export,42,Consumption,730723,"Steel, stainless; tube or pipe fittings, butt welding fittings",Italy,Italy,Nigeria,PRYSMIAN SPA,[in full dataset],[in full dataset],MILANO,Italy,[in full dataset],International Enamelware Industries Ltd,[in full dataset],[in full dataset],Anmabra State,Nigeria,,SEA,Main Container Port,Main Container Port,2025,5,2025-05,9511.6,KG,9511.6,10114.1,18274.14,18274.14,17162.58,1048.93,62.63,1.8,USD,1,FOB,12.5,2284.27,1439.09,3723.36,DB Schenker Customs,REF3335388,105,PALLETS,PKG25997,18356287.87,Nigeria importer (import)
2701120000,CD201712000000580400,2017-12-03,2017-12-15,import,42,Consumption,270112,"Coal; bituminous, whether or not pulverised, but not agglomerated",Nigeria,Nigeria,Germany,NIGERIAN NATIONAL PETROLEUM COMPANY LIMITED,[in full dataset],[in full dataset],Abuja,Nigeria,[in full dataset],E.ON Energy Markets GmbH,[in full dataset],[in full dataset],Essen,Germany,[in full dataset],AIR,Hamburg,Hamburg,2017,12,2017-12,18408.5,KG,18408.5,20085.1,16128.93,16128.93,14673.39,1363.23,92.31,0.8,GBP,122.491,FCA,6.5,1048.38,1717.73,2766.11,DHL Customs Svc,REF5281905,460,CARTONS,PKG39195,60155375.94,Nigeria exporter (export)
2621900000,CD202109000000226337,2021-09-12,2021-09-24,import,42,Re-export,262190,Slag and ash n.e.c. in chapter 26; including seaweed ash (kelp) but excluding ash and residues from the incineration of municipal waste,Nigeria,Nigeria,Malaysia,MARCONI.NG EPC LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],DIALOG GROUP BERHAD,[in full dataset],[in full dataset],Petaling Jaya,Malaysia,[in full dataset],SEA,Tanjung Pelepas,Port Klang,2021,9,2021-09,423.5,KG,423.5,452.8,1390.64,1390.64,1283.9,102.27,4.47,3.03,USD,1,DAP,5.9,82.05,0,82.05,CEVA Customs,REF4715431,394,CRATES,PKG84938,12900926.17,Nigeria exporter (export)
2615100000,CD202604000000000380,2026-04-10,2026-04-15,import,70,Warehouse,261510,Zirconium ores and concentrates,Nigeria,Nigeria,Brazil,TRANSPORT SERVICES LIMITED,[in full dataset],[in full dataset],Ikoyi,Nigeria,[in full dataset],ARTHUR LUNDGREN TECIDOS SA CASAS PERNAMBUCANAS,[in full dataset],[in full dataset],SAO PAULO,Brazil,[in full dataset],AIR,Paranagua,Santos,2026,4,2026-04,15958.2,KG,15958.2,18336.4,10088.85,10088.85,9612.93,417.12,58.8,0.6,USD,1,FOB,4.5,454,1054.29,1508.29,AN Deringer,REF7035265,476,CARTONS,PKG37853,486714,Nigeria exporter (export)
2604000000,CD202502000000036053,2025-02-07,2025-02-13,import,51,Re-export,260400,Nickel ores and concentrates,Nigeria,Nigeria,Malaysia,DOCKWORTH SERVICES INTERNATIONAL LIMITED,[in full dataset],[in full dataset],Apapa,Nigeria,[in full dataset],SLAG CEMENT (SOUTHERN) SDN. BHD.,[in full dataset],[in full dataset],Kuala Lumpur,Malaysia,[in full dataset],SEA,Tanjung Pelepas,Tanjung Pelepas,2025,2,2025-02,11833.3,KG,11833.3,13312,1557.18,1557.18,1451.61,100.84,4.73,0.12,USD,1,FOB,4.8,74.74,114.23,188.97,DB Schenker Customs,REF2180515,105,BAGS,PKG59313,1764612.02,Nigeria exporter (export)
3827630000,CD202409000000208087,2024-09-17,2024-09-19,export,51,Transit,382763,"Mixtures containing halogenated derivatives of methane, ethane or propane; containing other hydrofluorocarbons (HFCs) but not containing chlorofluorocarbons (CFCs) or hydrochlorofluorocarbons (HCFCs); other mixtures not included in the subheadings above,",China,China,Nigeria,"Xinfengming Group Co.,Ltd.",[in full dataset],[in full dataset],Jiaxing,China,[in full dataset],GUINNESS NIGERIA PLC,[in full dataset],[in full dataset],Ikeja,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2024,9,2024-09,17172.1,KG,17172.1,17560.9,6974.22,6974.22,6436.53,510.48,27.21,0.37,CNY,90.3512,FCA,6.5,453.32,0,453.32,Descartes,REF4413658,384,BULK,PKG30312,14471660,Nigeria importer (import)
4005910000,CD201801000000020112,2018-01-06,2018-01-12,import,51,Re-export,400591,"Rubber; unvulcanised, (compounded other than with carbon black or silica), in plates, sheets and strip",Nigeria,Nigeria,Turkiye,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],LG LASTIK GIRISIM ANONIM SIRKETI,[in full dataset],[in full dataset],Istanbul (Anatolia),Turkiye,[in full dataset],RAIL,Main Container Port,Main Container Port,2018,1,2018-01,24698.2,KG,24698.2,28281.3,26687.02,26687.02,24559.61,1932.71,194.7,0.99,GBP,66.8199,CPT,10.4,2775.45,5303.24,8078.69,Expeditors Customs,REF2598388,95,CRATES,PKG73297,62005,Nigeria exporter (export)
3824850000,CD202409000000121643,2024-09-15,2024-09-24,export,10,Warehouse,382485,"Chemical products, mixtures and preparations; containing goods specified in Subheading Note 3 to this Chapter; containing 1,2,3,4,5,6-hexachlorocyclohexane (HCH (ISO)), including lindane (ISO, INN)",United States,United States,Nigeria,Phillips 66,[in full dataset],[in full dataset],Houston,United States,[in full dataset],INDORAMA ELEME FERTILIZER & CHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2024,9,2024-09,2323.6,KG,2323.6,2478.4,16332.17,16332.17,15945.36,357.03,29.78,6.86,CNY,10.2413,FCA,6.4,1045.26,1737.74,2783,Kuehne+Nagel Brokerage,REF3572604,29,BAGS,PKG92124,7192690,Nigeria importer (import)
4008190000,CD201808000000315879,2018-08-04,2018-08-06,import,42,Consumption,400819,"Rubber; vulcanised (other than hard rubber), cellular rubber, (other than in plates, sheets or strip)",Nigeria,Nigeria,Poland,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],ORLEN S A,[in full dataset],[in full dataset],Płock,Poland,[in full dataset],SEA,Gdansk,Gdansk,2018,8,2018-08,15138.1,KG,15138.1,16761,24768.2,24768.2,23781.95,814.02,172.23,1.57,USD,1,CFR,8.2,2030.99,4823.85,6854.84,Livingston Intl,REF8027689,329,CARTONS,PKG75047,886701,Nigeria exporter (export)
7316000000,CD202505000000344098,2025-05-14,2025-05-24,export,70,Warehouse,731600,"Iron or steel; anchors, grapnels and parts thereof",Italy,Italy,Nigeria,VF SPA,[in full dataset],[in full dataset],ALTAVILLA VICENTINA,Italy,[in full dataset],QUALCHEM GLOBAL CONCEPT LTD,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2025,5,2025-05,9355.7,KG,9355.7,9856.7,1415.23,1415.23,1340.11,64.69,10.43,0.14,CNY,22.4938,DAP,8.4,118.88,0,118.88,Flexport Customs,REF4186165,147,ROLLS,PKG99545,18356287.87,Nigeria importer (import)
4012201000,CD201805000000095424,2018-05-03,2018-05-06,import,51,Warehouse,401220,Rubber; used pneumatic tyres,Nigeria,Nigeria,Poland,INDORAMA ELEME PETROCHEMICALS LIMITED,[in full dataset],[in full dataset],Port Harcourt,Nigeria,[in full dataset],ORLEN S A,[in full dataset],[in full dataset],Płock,Poland,[in full dataset],AIR,Gdynia,Gdansk,2018,5,2018-05,1113,KG,1113,1171.6,6572.75,6572.75,6266.41,288.39,17.95,5.63,INR,76.6503,EXW,8.3,545.54,854.19,1399.73,Livingston Intl,REF2833314,443,BAGS,PKG72462,278157,Nigeria exporter (export)
8541900000,CD201705000000593219,2017-05-09,2017-05-18,export,42,Transit,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",Hong Kong,Hong Kong,Nigeria,CK Hutchison Holdings Limited,[in full dataset],[in full dataset],Central District,Hong Kong,[in full dataset],PAULIZA LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],SEA,Main Container Port,Main Container Port,2017,5,2017-05,14910.8,KG,14910.8,15779.8,16283.82,16283.82,15620.12,648.05,15.65,1.05,EUR,76.585,DDP,1.2,195.41,2471.88,2667.29,Kuehne+Nagel Brokerage,REF8391822,407,BAGS,PKG23200,46360806.37,Nigeria importer (import)
2901210000,CD202201000000015564,2022-01-25,2022-01-02,export,10,Warehouse,290121,"Acyclic hydrocarbons; unsaturated, ethylene",Indonesia,Indonesia,Nigeria,PT INDONESIAN ACIDS INDUSTRY,[in full dataset],[in full dataset],Kota Administrasi Jakarta Timur,Indonesia,[in full dataset],ESTERS CATERING AND EVENT MANAGEMENT,[in full dataset],[in full dataset],Lagos,Nigeria,,ROAD,Main Container Port,Main Container Port,2022,1,2022-01,2759.4,KG,2759.4,2957.1,105322.88,105322.88,96989.79,8150.62,182.47,35.15,EUR,17.2531,DAP,5.5,5792.76,13333.88,19126.64,DHL Customs Svc,REF9209039,230,ROLLS,PKG62755,1619811.75,Nigeria importer (import)
2605000000,CD201912000000182837,2019-12-21,2019-12-28,import,42,Consumption,260500,Cobalt ores and concentrates,Nigeria,Nigeria,China,ACTROUS COMPANY LIMITED,[in full dataset],[in full dataset],Bayelsa State,Nigeria,,"Shanghai Yigei Trading Co., Ltd.",[in full dataset],[in full dataset],Shanghai,China,,SEA,Dalian,Tianjin,2019,12,2019-12,3842.2,KG,3842.2,4137,3235.24,3235.24,3002.99,209.58,22.67,0.78,USD,1,CPT,3.3,106.76,167.1,273.86,DB Schenker Customs,REF1658208,378,BALES,PKG98526,9075130,Nigeria exporter (export)
2713200000,CD201712000002820047,2017-12-27,2017-12-14,import,51,Re-export,271320,Petroleum bitumen; obtained from bituminous minerals,Nigeria,Nigeria,Spain,TOTALENERGIES MARKETING NIGERIA PLC,[in full dataset],[in full dataset],Victoria Island,Nigeria,[in full dataset],BIO-OILS HUELVA SL,[in full dataset],[in full dataset],PALOS DE LA FRONTERA,Spain,[in full dataset],ROAD,Barcelona,Valencia,2017,12,2017-12,5764.7,KG,5764.7,5959.5,28285.5,28285.5,26136.31,2116.24,32.95,4.53,JPY,99.1724,CFR,5.2,1470.85,1487.82,2958.67,DB Schenker Customs,REF4424708,296,CASES,PKG71007,484927112.98,Nigeria exporter (export)
8806920000,CD201905000000010680,2019-05-07,2019-05-21,export,61,Re-export,880692,Unmanned aircraft; for other than remote-controlled flight and other than for carriage of passengers with a maximum take-off weight more than 250g but not more than 7kg,Singapore,Singapore,Nigeria,BT AIRWORKS PTE. LTD.,[in full dataset],[in full dataset],Singapore,Singapore,[in full dataset],SG HOLDINGS LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],AIR,Main Container Port,Main Container Port,2019,5,2019-05,4866.5,KG,4866.5,5380.5,63906.16,63906.16,57992.69,5565.24,348.23,11.92,USD,1,DDP,0,0,3195.31,3195.31,DB Schenker Customs,REF7318181,165,CASES,PKG98095,10905835.8,Nigeria importer (import)
8806930000,CD201905000000001198,2019-05-03,2019-05-18,export,10,Transit,880693,Unmanned aircraft; for other than remote-controlled flight and other than for carriage of passengers with a maximum take-off weight more than 7kg but not more than 25kg,Canada,Canada,Nigeria,Bombardier Inc,[in full dataset],[in full dataset],Dorval,Canada,[in full dataset],SG HOLDINGS LIMITED,[in full dataset],[in full dataset],Lekki,Nigeria,[in full dataset],ROAD,Main Container Port,Main Container Port,2019,5,2019-05,10256.3,KG,10256.3,11505.9,145686.72,145686.72,138826.48,5900.26,959.98,13.54,JPY,121.8484,CFR,0,0,29137.34,29137.34,AN Deringer,REF6639338,411,CARTONS,PKG58103,353825.48,Nigeria importer (import)
8538900000,CD201705000001278934,2017-05-09,2017-05-16,export,61,Transit,853890,"Electrical apparatus; parts suitable for use solely or principally with the apparatus of heading no. 8535, 8536 or 8537",China,China,Nigeria,"Midea Group Co., Ltd.",[in full dataset],[in full dataset],Foshan,China,[in full dataset],SEAMFIX LIMITED,[in full dataset],[in full dataset],Lagos,Nigeria,[in full dataset],RAIL,Main Container Port,Main Container Port,2017,5,2017-05,1978.6,KG,1978.6,2211.7,43756.3,43756.3,40153.1,3376.66,226.54,20.29,CNY,120.9794,FCA,2.6,1137.66,0,1137.66,AN Deringer,REF3099092,279,BULK,PKG21226,130976781,Nigeria importer (import)
