india_itc_hs8,system_identity_id,hs_code,hs_code_sure_level,product_description,marks_and_numbers,origin_country,destination_country,del_country,country_sure_level,year,month,period,sailing_date,estimate_arrival_date,actual_arrival_date,flow,mode_of_transportation,lane_value_usd,cif_value_usd,quantity_unit,weight_unit,supplier_name,supplier_address,supplier_city,supplier_phone,supplier_website,supplier_contact,indicator_true_supplier,importer_name,importer_address,importer_city,importer_phone,importer_website,importer_contact,indicator_true_buyer,notify_party_name,notify_party_address,also_notify_name,per_shipment_quantity,per_shipment_weight_kg,origin_port,destination_port,port_of_final_delivery,teu,feu,cbm,vessel_name,vessel_code,vessel_country_code,voyage,manifest_no,carrier_sasc_code,bill_type_code,bill_of_lading_no,master_bill_of_lading,container_id,container_size,container_type,container_desc_code,container_load_status,container_type_of_service,freight_forwarder_name,estimated_value_usd
15161000,6003201505000004553519,151610,9,"Animal fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",MARKS2171,Indonesia,India,India,7,2015,5,2015-05,2015-05-17,20150516,20150516,export,1,305794621,1066.32,kg,KG,PT INNO - WANGSA OILS & FATS,[in full dataset],Kota Medan,,,,N,HINDUSTAN VEGETABLE OILS CORPORATION LIMITED,[in full dataset],New Delhi,,,,Y,PT INNO - WANGSA OILS & FATS,[in full dataset],,24620.7,24620.7,Makassar,"Mundra, Gujarat",New Delhi,1,1,30.78,MADRID MAERSK,IMO8502953,SG,V692,836,MAEU,MBL,CMDU445406067,MSCU327649966,FCIU6916344,45HC,OPEN TOP,HC,FCL,CFS/CFS,DSV,975.52
25292200,6003202107000003902791,252922,7,Fluorspar; containing by weight more than 97% of calcium fluoride,MARKS6828,Egypt,India,India,7,2021,7,2021-07,2021-07-10,20210712,20210712,export,1,7815063.68,13482.39,kg,KG,EGYPTIAN GYPSUM COMPANY SAE,[in full dataset],Giza,,www.saint-gobain-gyproc.com,[in full dataset],Y,ULTRATECH CEMENT LIMITED,[in full dataset],Mumbai,,www.ultratechcement.com,[in full dataset],Y,EGYPTIAN GYPSUM COMPANY SAE,[in full dataset],,18182.3,18182.3,Port Said,Kandla,Mumbai,1,1,22.73,OOCL HONG KONG,IMO1757058,SG,V275,644,ONEY,SWB,COSU124662228,ONEY446585925,BMOU2982815,40HC,TANK,RF,FCL,CY/CY,DHL Global Forwarding,11918.22
15019000,6003201502000004502046,150190,9,Poultry fat; other than that of heading 0209 or 1503,MARKS7302,Indonesia,India,India,6,2015,2,2015-02,2015-02-26,20150213,20150213,export,1,289437478,118003.42,kg,KG,PT INNO-WANGSA OILS & FATS,[in full dataset],Kota Medan,,www.inno-wangsa.co.id,[in full dataset],Y,SUNSHINE OILS & FATS,[in full dataset],Bengaluru,,,,Y,PT INNO-WANGSA OILS & FATS,[in full dataset],,3595.7,3595.7,"Tanjung Priok, Jakarta",Kandla,Bengaluru,1,1,4.49,APL MEXICO CITY,IMO1280248,LR,V260,896,EGLV,HBL,YMLU773081691,MAEU634103021,CAIU7494911,40HC,OPEN TOP,GP,FCL,CY/CFS,DB Schenker,111135.86
,6003202411000005757700,700600,5,"Glass of heading no. 7003, 7004 or 7005; bent, edge-worked, engraved, drilled, enamelled or otherwise worked, but not framed or fitted with other materials",MARKS6038,China,India,India,5,2024,11,2024-11,2024-11-05,20241122,20241122,export,1,160400563,35095.09,kg,KG,"Xinyi Ultra Thin Glass (dongguan) Co., Ltd",[in full dataset],Dongguan,,www.xinyiglass.com,[in full dataset],Y,NATIONAL PHYSICAL LABORATORY,[in full dataset],New Delhi,,www.nplindia.org,[in full dataset],Y,"Xinyi Ultra Thin Glass (dongguan) Co., Ltd",[in full dataset],,20524,20524,Shanghai,Chennai,New Delhi,1,1,25.66,YM WARRANTY,IMO3252159,SG,V566,779,MSCU,MBL,CMDU191673312,MAEU668838078,GESU3274902,40HC,REEFER,RF,FCL,CY/CFS,DSV,32632.79
08106000,6003201608000010924719,081060,8,"Fruit, edible; durians, fresh",MARKS7855,United States,India,India,6,2016,8,2016-08,2016-08-11,20160808,20160808,export,1,99381205,945.75,kg,KG,"Conagra Brands, Inc.",[in full dataset],Chicago,,www.conagrabrands.com,[in full dataset],Y,S K AGRI EXPORTS PRIVATE LIMITED,[in full dataset],Ahmedabad,,,,Y,"Conagra Brands, Inc.",[in full dataset],,22092.7,22092.7,"New York/Newark, NJ",Chennai,Ahmedabad,1,1,27.62,YM WARRANTY,IMO2737495,MH,V752,141,COSU,MBL,COSU666221134,EGLV768519152,TCLU6679089,20GP,OPEN TOP,RF,FCL,CFS/CFS,DHL Global Forwarding,850.77
40129049,6003201902000004919217,401290,8,Rubber; tyres n.e.c. in heading no. 4012,MARKS9455,South Korea,India,India,6,2019,2,2019-02,2019-02-15,20190215,20190215,export,1,19491063,3814.5,kg,KG,"Kolon Industries, Inc.",[in full dataset],Seoul,,www.kolonindustries.com,[in full dataset],Y,RELIANCE INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.ril.com,[in full dataset],Y,"Kolon Industries, Inc.",[in full dataset],,9297.2,9297.2,Incheon,Chennai,Mumbai,1,1,11.62,YM WARRANTY,IMO1183731,MH,V958,259,APLU,MBL,ONEY563221891,ONEY905668875,FCIU7950425,20GP,FLAT RACK,HC,LCL,CY/CY,DHL Global Forwarding,3552.66
52054320,6003202507000001594365,520543,7,"Cotton yarn; (not sewing thread), multiple or cabled, of combed fibres, 85% or more by weight of cotton, 232.55 to 192.31 decitex (44 to 52 metric number) per single yarn, not for retail sale",MARKS8904,United States,India,India,8,2025,7,2025-07,2025-07-14,20250726,20250726,export,1,36090882,45782.44,kg,KG,"Meridian Industries, Inc.",[in full dataset],Milwaukee,,www.meridiancompanies.com,[in full dataset],Y,SAGAR MANUFACTURERS PRIVATE LIMITED,[in full dataset],Bhopal,,www.sagarmanufacturers.com,[in full dataset],Y,"Meridian Industries, Inc.",[in full dataset],,18661.3,18661.3,"Charleston, SC","Nhava Sheva (JNPT), Mumbai",Bhopal,1,1,23.33,ONE APUS,IMO4597652,LR,V107,948,HLCU,HBL,MSCU926438300,HLCU851413052,BMOU2353751,45HC,DRY,HC,FCL,CY/CFS,Kuehne + Nagel,40142.55
08023200,6003201602000006970284,080232,6,"Nuts, edible; walnuts, fresh or dried, shelled",MARKS9369,United States,India,India,6,2016,2,2016-02,2016-02-03,20160213,20160213,export,1,32277974,5353.49,kg,KG,"Conagra Brands, Inc.",[in full dataset],Chicago,,www.conagrabrands.com,[in full dataset],Y,HALDI RAM PRODUCTS PRIVATE LIMITED,[in full dataset],Noida,,www.haldiramsonline.com,[in full dataset],Y,"Conagra Brands, Inc.",[in full dataset],,14407.1,14407.1,"Norfolk, VA",Cochin,Noida,1,1,18.01,MADRID MAERSK,IMO4550867,LR,V520,323,YMLU,MBL,YMLU618442753,CMDU712857448,CAIU3997637,40GP,TANK,HC,FCL,CY/CY,Expeditors,4813.93
68029100,6003202203000000390736,680291,8,"Marble, travertine and alabaster; articles thereof, (other than simply cut or sawn, with a flat or even surface)",MARKS2637,Brazil,India,India,7,2022,3,2022-03,2022-03-18,20220306,20220306,export,1,1414788,14690.08,kg,KG,STONE INSTITUICAO DE PAGAMENTO S.A,[in full dataset],SAO PAULO,,www.stone.com.br,[in full dataset],Y,MAUJI STONE CRUSHER,[in full dataset],Jaipur,,,,Y,STONE INSTITUICAO DE PAGAMENTO S.A,[in full dataset],,12109.1,12109.1,Santos,"Mundra, Gujarat",Jaipur,1,1,15.14,EVER ACME,IMO9107412,MH,V330,138,MSCU,SWB,HLCU724286070,HLCU281874092,BMOU9015214,45HC,TANK,HC,FCL,CFS/CFS,DB Schenker,13723.48
70199010,6003202411000005761667,701990,6,Glass fibres; n.e.c. in heading no. 7019,MARKS8542,China,India,India,8,2024,11,2024-11,2024-11-03,20241118,20241118,export,1,160400563,9056.81,kg,KG,"Tianjin CSG Energy-saving Glass Co., Ltd.",[in full dataset],Tianjin,,www.tianjinnanbo.com,[in full dataset],Y,HINDUSTAN NATIONAL GLASS COMPANY LIMITED,[in full dataset],Nashik,,,,Y,"Tianjin CSG Energy-saving Glass Co., Ltd.",[in full dataset],,7514.5,7514.5,Shenzhen,Chennai,Nashik,1,1,9.39,MOL TRIUMPH,IMO4658900,MH,V824,11,ZIMU,SWB,MSCU534921457,ONEY777321338,MSCU2274358,20GP,FLAT RACK,HC,FCL,CY/CFS,DB Schenker,8479.55
,6003201508000004137749,151010,8,"Vegetable oils; crude olive pomace oil and their fractions, obtained solely from olives, whether or not refined, but not chemically modified",MARKS6665,Malaysia,India,India,7,2015,8,2015-08,2015-08-08,20150807,20150807,export,1,161536649.11,6309.07,kg,KG,RUCHI OILS & FATS SDN. BHD.,[in full dataset],Kuala Lumpur,,,,Y,YASH VEGETABLE OILS PRIVATE LIMITED,[in full dataset],East Godavari,,,,Y,RUCHI OILS & FATS SDN. BHD.,[in full dataset],,4676.4,4676.4,Port Klang,Kandla,East Godavari,1,1,5.85,ONE APUS,IMO1049015,SG,V339,981,EGLV,HBL,MSCU363541955,COSU527422194,GESU6382568,40GP,OPEN TOP,RF,LCL,CY/CY,Kuehne + Nagel,5858.32
,6003201709000004777929,440797,8,"Wood; of poplar and aspen (Populus spp.), sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed",MARKS1364,China,India,India,6,2017,9,2017-09,2017-09-03,20170924,20170924,export,1,16003635,19430.1,kg,KG,"Wuxi Lianyuanda Elaboration Machinery Co., Ltd.",[in full dataset],Wuxi,,,,Y,GREENPLY INDUSTRIES LIMITED,[in full dataset],Kolkata,,www.greenply.com,[in full dataset],Y,"Wuxi Lianyuanda Elaboration Machinery Co., Ltd.",[in full dataset],,6936.2,6936.2,Xiamen,"Nhava Sheva (JNPT), Mumbai",Kolkata,1,1,8.67,OOCL HONG KONG,IMO8720914,LR,V915,694,APLU,HBL,CMDU337915658,CMDU658908089,TGHU9832994,20GP,REEFER,RF,FCL,CY/CY,Kuehne + Nagel,17986.99
48103930,6003201812000006173846,481039,5,"Kraft paper and paperboard; coated with kaolin or other inorganic substances only, for non-graphic purposes, n.e.c. in item no. 4810.31 and 4810.32, in rolls or sheets",MARKS1643,China,India,India,6,2018,12,2018-12,2018-12-19,20181201,20181201,export,1,45046234,28499.03,kg,KG,"Yanzhou Tianzhang Paper Co., Ltd.",[in full dataset],Jining,,www.sunpapergroup.com,[in full dataset],Y,JK PAPER LIMITED,[in full dataset],New Delhi,,www.jkpaper.com,[in full dataset],Y,"Yanzhou Tianzhang Paper Co., Ltd.",[in full dataset],,1848.4,1848.4,Shanghai,Chennai,New Delhi,1,1,2.31,COSCO UNIVERSE,IMO1648264,PA,V759,601,COSU,SWB,ONEY826276293,YMLU206922897,CAIU3248038,40GP,TANK,RF,LCL,CY/CFS,Expeditors,25230.77
69059000,6003202310000002877102,690590,6,"Ceramic chimney-pots, cowls, chimney liners, architectural ornaments and other constructional goods (excluding roofing tiles)",MARKS7441,China,India,India,8,2023,10,2023-10,2023-10-18,20231008,20231008,export,1,50302335,2755.05,kg,KG,"Guangdong Jin Guan Jia New Materials Co., Ltd",[in full dataset],Enping,,,,Y,JOY RAM BRICKS INDUSTRIES,[in full dataset],Unakoti,,,,Y,"Guangdong Jin Guan Jia New Materials Co., Ltd",[in full dataset],,11216.8,11216.8,Yingkou,Tuticorin,Unakoti,1,1,14.02,APL MEXICO CITY,IMO7187588,SG,V562,890,MAEU,MBL,ONEY159212073,HLCU374204962,CAIU1277173,40GP,OPEN TOP,HC,FCL,CY/CFS,Yusen Logistics,2398.37
48237010,6003201807000004935215,482370,5,Paper pulp; moulded or pressed articles or paper pulp,MARKS5849,South Korea,India,India,5,2018,7,2018-07,2018-07-21,20180706,20180706,export,1,27277039,1522.36,kg,KG,"AJ CO.,LTD",[in full dataset],Asan,,www.ajcc.co.kr,[in full dataset],Y,BENGAL PAPER MILLS COMPANY LIMITED,[in full dataset],Kolkata,,www.emamipaper.in,[in full dataset],Y,"AJ CO.,LTD",[in full dataset],,10635.1,10635.1,Gwangyang,Chennai,Kolkata,1,1,13.29,EVER ACME,IMO8817632,PA,V860,32,HMMU,SWB,MAEU138748350,MAEU334537684,TCLU8699656,40HC,DRY,GP,FCL,CFS/CFS,DB Schenker,1365.53
15042010,6003201504000000268904,150420,8,"Fats and oils and their fractions; of fish, (excluding liver-oils)",MARKS4100,Thailand,India,India,6,2015,4,2015-04,2015-04-04,20150415,20150415,export,1,1804649,18449.88,kg,KG,TALLOW C COMPANY LIMITED,[in full dataset],BANG PHLI,,,,Y,HINDUSTAN VEGETABLE OILS CORPORATION LIMITED,[in full dataset],Chennai,,,,Y,TALLOW C COMPANY LIMITED,[in full dataset],,3117.1,3117.1,Laem Chabang,Chennai,Chennai,1,1,3.9,HYUNDAI LOYALTY,IMO9055231,MH,V657,134,COSU,SWB,YMLU784815494,MSCU665935974,TGHU1311534,20GP,TANK,GP,FCL,CFS/CFS,Yusen Logistics,16376.34
68109910,6003202204000000948170,681099,5,"Cement, concrete or artificial stone; articles (other than prefabricated structural components for building or civil engineering), whether or not reinforced, n.e.c. in heading no. 6810",MARKS1625,Japan,India,India,5,2022,4,2022-04,2022-04-17,20220408,20220408,export,1,4551171.82,4316.46,kg,KG,"STONE, K.K.",[in full dataset],NAGOYA,,stone-nagoya.jp/,[in full dataset],Y,TEAMLEASE SERVICES LIMITED,[in full dataset],Bengaluru,,group.teamlease.com/,[in full dataset],Y,"STONE, K.K.",[in full dataset],,13142.5,13142.5,Nagoya,Chennai,Bengaluru,1,1,16.43,EVER ACME,IMO7217270,MH,V399,626,ONEY,MBL,ONEY780341468,YMLU727067267,CAIU7729068,20GP,DRY,RF,FCL,CFS/CFS,Yusen Logistics,3808.36
,6003201711000007334623,442191,9,"Wood; of bamboo, articles n.e.c. in heading no. 4414 to 4420 (excluding clothes hangers)",MARKS4847,Malaysia,India,India,7,2017,11,2017-11,2017-11-22,20171111,20171111,export,1,31537754.49,9868.64,kg,KG,FORESCOM PLYWOOD SDN. BHD.,[in full dataset],Bintulu,,,,Y,CENTURY PLYBOARDS (INDIA) LIMITED,[in full dataset],Kolkata,,www.centuryply.com,[in full dataset],Y,FORESCOM PLYWOOD SDN. BHD.,[in full dataset],,7430.1,7430.1,Port Klang,Tuticorin,Kolkata,1,1,9.29,EVER GIVEN,IMO5856916,PA,V598,518,APLU,MBL,YMLU441992391,EGLV400110920,MSCU9159612,45HC,REEFER,HC,FCL,CFS/CFS,Nippon Express,8620.85
07099100,6003202601000001279919,070991,7,"Vegetables; globe artichokes, fresh or chilled",MARKS6830,Australia,India,India,8,2026,1,2026-01,2026-01-23,20260123,20260123,export,1,106461162.68,289.26,kg,KG,BIG WATERMELON BUSHY PARK PTY LTD,[in full dataset],WANTIRNA SOUTH,,www.bigwatermelon.com.au,[in full dataset],Y,OOTY VEGETABLES & FRUITS,[in full dataset],Chennai,,,,Y,BIG WATERMELON BUSHY PARK PTY LTD,[in full dataset],,10194.3,10194.3,Brisbane,"Nhava Sheva (JNPT), Mumbai",Chennai,1,1,12.74,EVER ACME,IMO5359867,PA,V834,814,MSCU,HBL,MSCU317600544,YMLU215902632,CAIU6208718,40HC,OPEN TOP,HC,FCL,CY/CFS,Bollore Logistics,262.7
25151100,6003202108000002898971,251511,8,"Marble and travertine; having a specific gravity of 2.5 or more, crude or roughly trimmed by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",MARKS4405,Brazil,India,India,6,2021,8,2021-08,2021-08-05,20210806,20210806,export,1,5011923,11597.6,kg,KG,ICL AMERICA DO SUL S.A.,[in full dataset],SAO PAULO,,www.produquimica.com.br,[in full dataset],Y,WONDER CEMENT LIMITED,[in full dataset],Udaipur,,www.wondercement.com,[in full dataset],Y,ICL AMERICA DO SUL S.A.,[in full dataset],,6218.6,6218.6,Rio Grande,Tuticorin,Udaipur,1,1,7.77,ONE APUS,IMO2160811,PA,V629,343,YMLU,HBL,HLCU875109749,MAEU954731996,BMOU3860547,40GP,TANK,HC,FCL,CY/CY,CEVA Logistics,10466.98
48202000,6003201802000004591888,482020,7,Paper and paperboard; exercise books,MARKS2384,South Korea,India,India,9,2018,2,2018-02,2018-02-05,20180218,20180218,export,1,23877707,7967.24,kg,KG,"LG Unicharm Co., Ltd.",[in full dataset],Gumi,,www.lgunicharm.co.kr,[in full dataset],Y,GOVIND ENTERPRISES,[in full dataset],Faridabad,,,,Y,"LG Unicharm Co., Ltd.",[in full dataset],,1659.9,1659.9,Incheon,Cochin,Faridabad,1,1,2.07,ONE APUS,IMO1797483,SG,V101,524,APLU,HBL,ONEY756117352,CMDU204056440,CAIU3077177,45HC,REEFER,RF,FCL,CY/CY,CEVA Logistics,7096.47
,6003201706000005733509,440323,5,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more",MARKS7621,Malaysia,India,India,7,2017,6,2017-06,2017-06-08,20170623,20170623,export,1,20851061.21,1597.62,kg,KG,SEGAMAT VENEER & PLYWOOD SDN BHD,[in full dataset],Segamat,,,,Y,KRISHNA PLYWOOD INDUSTRIES,[in full dataset],Yamunanagar,,,,Y,SEGAMAT VENEER & PLYWOOD SDN BHD,[in full dataset],,5252.4,5252.4,Port Klang,Kolkata,Yamunanagar,1,1,6.57,COSCO UNIVERSE,IMO1456026,MH,V785,83,OOLU,HBL,CMDU481025737,ONEY456249144,CAIU7652988,20GP,OPEN TOP,HC,FCL,CFS/CFS,Sinotrans,1441.88
25061020,6003202102000000374819,250610,7,Quartz; other than natural sands,MARKS6039,Japan,India,India,8,2021,2,2021-02,2021-02-04,20210225,20210225,export,1,491420.15,8319.11,kg,KG,TAIHEIYO CEMENT CORPORATION,[in full dataset],BUNKYO-KU,,www.taiheiyo-cement.co.jp/,[in full dataset],Y,AMBUJA CEMENTS LIMITED,[in full dataset],Mumbai,,www.ambujacement.com,[in full dataset],Y,TAIHEIYO CEMENT CORPORATION,[in full dataset],,8017.4,8017.4,Osaka,"Mundra, Gujarat",Mumbai,1,1,10.02,HMM ALGECIRAS,IMO6739117,MH,V819,973,OOLU,SWB,MSCU397643231,HLCU169048696,FCIU6554974,20GP,TANK,RF,FCL,CY/CY,Kuehne + Nagel,7669.87
70161000,6003202401000001547545,701610,9,"Glass cubes and other glass smallwares; whether or not on a backing, for mosaics or similar decorative purposes",MARKS6809,Malaysia,India,India,5,2024,1,2024-01,2024-01-08,20240121,20240121,export,1,8865868.65,1935.88,kg,KG,PERNIAGAAN YEW LUM SDN. BHD.,[in full dataset],Seri Kembangan,,,,Y,GOLD PLUS FLOAT GLASS PRIVATE LIMITED,[in full dataset],New Delhi,,goldplusgroup.com,[in full dataset],Y,PERNIAGAAN YEW LUM SDN. BHD.,[in full dataset],,21029.8,21029.8,Tanjung Pelepas,"Mundra, Gujarat",New Delhi,1,1,26.29,CMA CGM JULES VERNE,IMO2750969,SG,V286,450,MSCU,SWB,COSU159711473,YMLU445339617,TGHU7473331,40GP,DRY,HC,LCL,CY/CY,Bollore Logistics,1721.74
09024030,6003202012000001730244,090240,8,"Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg",MARKS5401,Indonesia,India,India,5,2020,12,2020-12,2020-12-02,20201213,20201213,export,1,19342310.17,1089.49,kg,KG,CV MELATI,[in full dataset],Kabupaten Blitar,,,,Y,ALLANA COFFEE CURING WORKS,[in full dataset],Hassan,,www.allana.com,[in full dataset],N,CV MELATI,[in full dataset],,7496.8,7496.8,Belawan,Tuticorin,Hassan,1,1,9.37,MSC GULSUN,IMO9852876,PA,V959,660,CMDU,SWB,ONEY800392065,HLCU295814309,GESU8484864,20GP,FLAT RACK,RF,FCL,CFS/CFS,Bollore Logistics,1032.35
40151900,6003201910000002594444,401519,5,"Rubber; vulcanised (other than hard rubber), gloves, mittens and mitts other than surgical gloves",MARKS7187,Germany,India,India,8,2019,10,2019-10,2019-10-06,20191002,20191002,export,1,8708813.95,30411.8,kg,KG,BASF SE,[in full dataset],Ludwigshafen am Rhein,,www.basf.com,[in full dataset],Y,RELIANCE INDUSTRIES LIMITED,[in full dataset],Mumbai,,www.ril.com,[in full dataset],Y,BASF SE,[in full dataset],,22427,22427,Bremerhaven,"Mundra, Gujarat",Mumbai,1,1,28.03,HMM ALGECIRAS,IMO4224837,SG,V597,643,OOLU,MBL,MSCU921315354,COSU906150804,BMOU6709541,40GP,DRY,HC,FCL,CFS/CFS,Nippon Express,26740.33
,6003202404000000963067,701972,6,"Glass fibres; chemically bonded fabrics, closed fabrics n.e.c. in heading 7019",MARKS3874,United States,India,India,6,2024,4,2024-04,2024-04-08,20240408,20240408,export,1,4474609,5887.28,kg,KG,Laboratory Corporation of America Holdings,[in full dataset],Burlington,,www.labcorp.com,[in full dataset],Y,ASAHI INDIA GLASS LIMITED,[in full dataset],New Delhi,,www.aisglass.com,[in full dataset],Y,Laboratory Corporation of America Holdings,[in full dataset],,8005.1,8005.1,"Houston, TX",Tuticorin,New Delhi,1,1,10.01,MSC GULSUN,IMO6733142,MH,V708,136,EGLV,SWB,YMLU382495478,COSU293290925,TCLU9843362,20GP,FLAT RACK,RF,FCL,CFS/CFS,DB Schenker,5536.67
25132020,6003202103000002259306,251320,8,"Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated",MARKS6343,Brazil,India,India,5,2021,3,2021-03,2021-03-24,20210312,20210312,export,1,3767044,1357.89,kg,KG,AMAPA MINERALS LTDA,[in full dataset],PEDRA BRANCA DO AMAPARI,,,,Y,ULTRATECH CEMENT LIMITED,[in full dataset],Mumbai,,www.ultratechcement.com,[in full dataset],Y,AMAPA MINERALS LTDA,[in full dataset],,703.4,703.4,Suape,Chennai,Mumbai,1,1,0.88,MOL TRIUMPH,IMO7166698,PA,V108,238,HLCU,SWB,EGLV102828158,MAEU253690772,GESU9929021,20GP,DRY,RF,FCL,CY/CY,DB Schenker,1217.21
08129010,6003201606000007370699,081290,8,"Fruit, edible; fruit and nuts n.e.c. in heading no. 0812, provisionally preserved, but unsuitable in that state for immediate consumption",MARKS1590,United States,India,India,9,2016,6,2016-06,2016-06-23,20160609,20160609,export,1,36607002,298.37,kg,KG,"Milne Fruit Products, Inc.",[in full dataset],Prosser,,www.milnefruit.com,[in full dataset],Y,KIRANAKART WHOLESALE PRIVATE LIMITED,[in full dataset],Mumbai,,,,Y,"Milne Fruit Products, Inc.",[in full dataset],,22098.6,22098.6,"New York/Newark, NJ",Tuticorin,Mumbai,1,1,27.62,CMA CGM JULES VERNE,IMO9058544,SG,V339,40,ONEY,HBL,EGLV177375476,HLCU374174570,TGHU5972389,45HC,FLAT RACK,GP,FCL,CY/CFS,Kuehne + Nagel,268.46
08103000,6003201611000000094514,081030,8,"Fruit, edible; black, white or red currants and gooseberries, fresh",MARKS4903,Malaysia,India,India,9,2016,11,2016-11,2016-11-01,20161107,20161107,export,1,208149.59,525.65,kg,KG,SYARIKAT CENTRAL BOLTS & NUTS SDN. BHD.,[in full dataset],Kuala Lumpur,,www.cbn.com.my,[in full dataset],Y,MEGHA FRUIT PROCESSING PRIVATE LIMITED,[in full dataset],Dakshina Kannada,,www.sgcorporates.com,[in full dataset],Y,SYARIKAT CENTRAL BOLTS & NUTS SDN. BHD.,[in full dataset],,11954.8,11954.8,Tanjung Pelepas,"Mundra, Gujarat",Dakshina Kannada,1,1,14.94,MADRID MAERSK,IMO9036168,LR,V332,559,ONEY,HBL,MAEU196971323,EGLV935495671,GESU1975138,40GP,DRY,HC,FCL,CFS/CFS,Expeditors,492.6
,6003201605000008278030,080529,7,"Fruit, edible; tangelos, wilkings and similar citrus hybrid, fresh or dried",MARKS5305,United States,India,India,7,2016,5,2016-05,2016-05-17,20160505,20160505,export,1,47360925,9963.7,kg,KG,"Tyson Foods, Inc.",[in full dataset],Springdale,,www.tysonfoods.com,[in full dataset],Y,PRATAAP SNACKS LIMITED,[in full dataset],New Delhi,,www.yellowdiamond.in,[in full dataset],Y,"Tyson Foods, Inc.",[in full dataset],,2075.3,2075.3,"New York/Newark, NJ",Kandla,New Delhi,1,1,2.59,COSCO UNIVERSE,IMO1382076,MH,V582,866,APLU,HBL,MSCU336717825,COSU929442307,FCIU7225140,40GP,OPEN TOP,HC,FCL,CY/CFS,Bollore Logistics,8828.09
25181000,6003202111000000973501,251810,5,"Dolomite, not calcined or sintered; including dolomite roughly trimmed, or merely cut by sawing or otherwise into blocks or slabs of rectangular (including square) shape",MARKS3351,United Kingdom,India,India,5,2021,11,2021-11,2021-11-08,20211106,20211106,export,1,1391358.54,2454.93,kg,KG,MARBLE TOPCO LIMITED,[in full dataset],LONDON,,,,N,SANGHI INDUSTRIES LIMITED,[in full dataset],Ahmedabad,,www.sanghicement.com,[in full dataset],Y,MARBLE TOPCO LIMITED,[in full dataset],,4461.6,4461.6,Felixstowe,Kandla,Ahmedabad,1,1,5.58,MSC GULSUN,IMO1398796,PA,V320,178,ONEY,MBL,CMDU447753508,MAEU324125872,GESU2926200,45HC,OPEN TOP,GP,LCL,CY/CFS,Yusen Logistics,2165.37
07052900,6003202603000001194232,070529,6,"Vegetables; chicory (cichorium spp.), (other than witloof chicory), fresh or chilled",MARKS1911,Canada,India,India,6,2026,3,2026-03,2026-03-23,20260320,20260320,export,1,81233737.75,2937.43,kg,KG,Marigolds And Onions Ltd,[in full dataset],Toronto,,www.marigoldsandonions.com,[in full dataset],N,PARAYIL FOOD PRODUCTS PRIVATE LIMITED,[in full dataset],Alappuzha,,www.parayilgroup.com,[in full dataset],Y,Marigolds And Onions Ltd,[in full dataset],,10601.2,10601.2,"Prince Rupert, BC",Kandla,Alappuzha,1,1,13.25,MSC GULSUN,IMO8596191,LR,V943,17,EGLV,HBL,MSCU364835527,MSCU965013802,FCIU7775232,40GP,FLAT RACK,GP,LCL,CY/CY,Nippon Express,2698.12
